origin,destination,days_to_departure,time_of_day,user_type,weather_score,is_holiday,competitor_price,time_of_day_encoded,user_type_encoded,price
BLR,DEL,38,Morning,Business,1.0279134746994505,0,4102,0,1,7901
MAA,MAA,69,Afternoon,Business,1.0035793378120017,0,5867,1,1,9045
DEL,BOM,87,Morning,Business,0.8334118115261886,0,8994,0,1,7924
MAA,DEL,53,Night,Business,1.026871992418123,0,7175,3,1,12545
MAA,HYD,15,Evening,Business,0.7843508987493382,0,4000,2,1,8557
BLR,BLR,26,Evening,Leisure,1.2218141207557274,1,9281,2,0,30641
BOM,DEL,48,Afternoon,Leisure,1.105535133224976,0,3684,1,0,7825
DEL,DEL,19,Evening,Leisure,1.2961812690957653,0,7009,2,0,22667
BLR,MAA,9,Morning,Business,0.7552584566743138,1,6751,0,1,14956
BOM,MAA,64,Morning,Business,0.8444036499071721,1,6647,0,1,11243
BOM,MAA,54,Morning,Business,1.2262951625596836,0,6440,0,1,13484
HYD,HYD,51,Morning,Leisure,0.9371524598613505,0,4795,0,0,7830
DEL,MAA,39,Afternoon,Business,0.9797817939891386,0,3554,1,1,7624
BOM,DEL,4,Evening,Business,1.21639113243257,0,5224,2,1,17385
BLR,MAA,3,Night,Business,1.0130939349699712,0,6410,3,1,18523
HYD,BOM,64,Evening,Leisure,0.8160855096486208,0,5370,2,0,7122
DEL,MAA,29,Morning,Leisure,1.2352180692458687,1,7672,0,0,23910
MAA,HYD,11,Night,Business,0.7186369938538201,0,5843,3,1,10117
BLR,BOM,58,Afternoon,Leisure,1.237237760586066,0,6790,1,0,12588
BOM,DEL,75,Morning,Business,0.7303121360034007,0,6848,0,1,7017
BOM,DEL,27,Morning,Business,1.0995096187600768,0,5101,0,1,11915
BLR,BLR,21,Night,Leisure,0.7430076278052008,0,9267,3,0,15757
BOM,BOM,39,Afternoon,Leisure,1.1237277915790393,0,6293,1,0,13672
HYD,BLR,46,Night,Leisure,0.7203827927997705,0,9330,3,0,12141
DEL,BOM,66,Afternoon,Leisure,1.2054746366264726,0,6837,1,0,12607
HYD,BOM,36,Morning,Business,0.9795663705579909,0,5590,0,1,12424
BOM,HYD,75,Evening,Business,0.7560723476013267,0,8980,2,1,8525
MAA,BLR,82,Morning,Leisure,1.1240916670060863,0,4751,0,0,6080
DEL,HYD,65,Evening,Leisure,0.9935740945022575,0,8682,2,0,13641
DEL,BOM,63,Evening,Business,0.8145693153252657,0,3670,2,1,4541
BLR,DEL,35,Afternoon,Business,0.7094034243332354,0,6309,1,1,10199
BLR,BOM,31,Night,Business,0.9507989558353223,0,5854,3,1,12141
MAA,HYD,28,Afternoon,Business,0.7513775384371213,0,5273,1,1,8604
DEL,BLR,1,Morning,Leisure,0.7565018189483423,0,7254,0,0,16694
MAA,BLR,25,Night,Leisure,0.8603977290176061,0,7491,3,0,14604
BLR,HYD,43,Evening,Leisure,1.0782749783454546,1,5581,2,0,13256
BLR,BLR,84,Evening,Business,1.0179463651365694,0,4326,2,1,4614
DEL,MAA,67,Morning,Business,0.7413923849552083,0,5165,0,1,6144
HYD,DEL,63,Night,Leisure,1.281058765535482,0,3629,3,0,7521
BOM,DEL,51,Morning,Leisure,1.2323012129767545,0,4917,0,0,10588
BLR,DEL,2,Morning,Leisure,0.8555352922870949,0,8770,0,0,22060
BLR,BLR,82,Afternoon,Business,0.7734031455772847,1,7287,1,1,7918
HYD,BLR,64,Morning,Leisure,1.2654417188541942,1,4907,0,0,10912
HYD,BOM,74,Night,Business,0.9766850667284199,0,8636,3,1,11675
MAA,BOM,69,Morning,Leisure,0.8867001788628615,1,4093,0,0,6488
MAA,DEL,9,Night,Leisure,0.9942148210991124,0,4537,3,0,11818
BOM,MAA,2,Evening,Leisure,1.1636464867278473,0,5628,2,0,16430
BOM,BOM,34,Morning,Business,0.8010311789818326,0,6778,0,1,10536
DEL,BOM,60,Night,Business,1.1604975001055844,0,7799,3,1,15317
MAA,BLR,61,Evening,Business,1.1496680727603192,0,9403,2,1,18185
BLR,MAA,31,Night,Business,1.0236089229045278,0,9163,3,1,21176
MAA,DEL,10,Evening,Business,1.2195053732497492,0,3522,2,1,11924
BLR,BOM,76,Afternoon,Business,0.7792860269019163,0,5133,1,1,5344
HYD,MAA,36,Morning,Leisure,1.0572874039994038,0,7501,0,0,17805
MAA,MAA,85,Morning,Business,0.9696058315010929,0,7699,0,1,7637
HYD,DEL,49,Evening,Leisure,0.953375267701499,0,4905,2,0,8319
BOM,MAA,70,Afternoon,Business,0.8515366427617153,0,4978,1,1,5891
BOM,MAA,49,Night,Leisure,0.9233677940859448,0,4694,3,0,7569
DEL,MAA,3,Afternoon,Leisure,0.7648904536141994,1,4075,1,0,10710
MAA,BOM,74,Night,Business,0.8509593818588951,0,5106,3,1,6208
HYD,DEL,5,Night,Leisure,0.8631790646668496,1,7869,3,0,21622
BLR,MAA,61,Morning,Business,1.1324007204760838,0,3951,0,1,7693
BOM,MAA,85,Evening,Business,0.7291302563253178,0,3624,2,1,2916
BOM,BOM,26,Morning,Business,1.0907153848905164,1,6954,0,1,20845
BLR,DEL,72,Morning,Business,0.8328459458759139,0,5864,0,1,6775
HYD,BLR,5,Morning,Leisure,0.7491169035497763,0,5366,0,0,10350
HYD,BOM,15,Night,Business,0.8804836966512605,0,5183,3,1,11142
MAA,DEL,16,Morning,Leisure,0.8346837216571616,0,4406,0,0,9217
MAA,MAA,1,Night,Leisure,1.03121942550391,0,7034,3,0,21947
DEL,DEL,16,Evening,Leisure,0.9144258420687774,0,3929,2,0,9164
BOM,DEL,37,Night,Business,1.2795962454449956,1,6251,3,1,19112
MAA,DEL,3,Night,Leisure,1.2781297596345103,0,7325,3,0,23141
HYD,BLR,52,Afternoon,Business,0.9662291614721437,0,3861,1,1,7198
BLR,DEL,47,Morning,Leisure,1.1770524763961558,1,8391,0,0,22013
HYD,BLR,13,Morning,Business,0.7079611245165249,0,3931,0,1,7688
BOM,MAA,80,Morning,Business,1.0286869508348815,0,6222,0,1,7756
HYD,BLR,55,Morning,Business,1.1459795033841875,0,9139,0,1,18179
DEL,MAA,21,Afternoon,Business,0.8301659352444015,0,8454,1,1,17411
BOM,MAA,66,Afternoon,Leisure,0.7367030530995662,0,9025,1,0,9487
BLR,BLR,54,Afternoon,Leisure,0.7935513615438735,0,6561,1,0,9311
DEL,BOM,27,Afternoon,Business,0.9651088523043142,0,6723,1,1,14742
BOM,HYD,38,Morning,Leisure,1.0038228524537571,1,8941,0,0,22729
BLR,DEL,58,Night,Business,0.9285310732652611,0,5130,3,1,8336
DEL,HYD,62,Evening,Business,0.963984260225428,0,8171,2,1,11511
DEL,DEL,46,Afternoon,Leisure,0.9821409757655688,0,8684,1,0,16398
BOM,DEL,89,Night,Business,1.1616619969606576,0,8488,3,1,9156
MAA,MAA,11,Afternoon,Business,0.7631451388465914,0,3769,1,1,6830
DEL,DEL,72,Morning,Business,1.1613702802956376,0,4623,0,1,7556
DEL,DEL,8,Morning,Business,1.113176381376999,0,6676,0,1,17935
BLR,BLR,71,Night,Business,1.1449964856857908,1,6892,3,1,13317
HYD,HYD,64,Night,Leisure,1.1406810315251938,0,8033,3,0,13147
BOM,BLR,21,Night,Leisure,0.9823550894810702,0,4542,3,0,10203
BOM,DEL,72,Morning,Leisure,0.82684011073654,0,5141,0,0,5352
MAA,MAA,63,Morning,Business,1.0219773425810823,0,5941,0,1,8880
MAA,BLR,85,Evening,Business,1.27478923216546,0,6797,2,1,10143
BOM,BLR,64,Night,Business,1.0531154088360182,0,4883,3,1,8033
MAA,BOM,20,Evening,Business,0.7066282871276666,1,9049,2,1,20072
BLR,DEL,8,Afternoon,Business,0.7358265429258344,0,7496,1,1,13247
BOM,MAA,58,Evening,Business,1.2957180601621314,0,3514,2,1,7903
MAA,BLR,46,Afternoon,Leisure,0.7431678155436642,0,5174,1,0,7516
BOM,BLR,31,Afternoon,Business,0.7276270960269391,1,8599,1,1,15585
HYD,MAA,9,Evening,Leisure,0.9118145616151933,0,7117,2,0,17781
DEL,DEL,15,Night,Business,1.281590321961602,0,8974,3,1,29997
BOM,BOM,26,Afternoon,Leisure,0.8912050922397194,0,4980,1,0,10036
DEL,BLR,10,Night,Business,0.9459304785251623,0,5245,3,1,13386
MAA,BOM,29,Morning,Leisure,1.0804462367251393,0,6546,0,0,15527
DEL,HYD,80,Afternoon,Leisure,0.7144671035958386,0,9457,1,0,7841
BOM,DEL,36,Morning,Business,1.2386581465115127,0,7710,0,1,19730
HYD,HYD,84,Evening,Business,1.0116658105326592,0,8971,2,1,10968
MAA,HYD,37,Night,Leisure,0.9800865436024347,0,4475,3,0,8826
BOM,HYD,86,Evening,Business,1.2164359973239782,0,5185,2,1,6680
MAA,DEL,71,Afternoon,Business,1.2718459536148128,0,5583,1,1,10011
BLR,DEL,23,Morning,Business,0.9540551389881009,1,5789,0,1,16293
DEL,MAA,41,Afternoon,Leisure,0.8034646475759384,0,5186,1,0,8637
BLR,BOM,80,Evening,Business,1.1894255620012437,0,7658,2,1,9880
BOM,BOM,28,Night,Leisure,0.9419562527334923,0,4008,3,0,8773
HYD,MAA,48,Night,Leisure,1.2613273237070597,0,3687,3,0,8472
MAA,MAA,38,Afternoon,Business,1.2699393902985898,0,6282,1,1,16353
DEL,HYD,31,Afternoon,Leisure,0.7688974190328217,0,7688,1,0,13045
MAA,MAA,14,Morning,Business,1.2739323803997107,0,7600,0,1,25529
BOM,BLR,73,Evening,Business,0.9209621952670726,0,7009,2,1,9222
MAA,BOM,88,Afternoon,Leisure,1.0877515105943143,0,7017,1,0,8170
DEL,MAA,77,Morning,Leisure,0.7208500490404276,0,5572,0,0,5125
BOM,BLR,29,Afternoon,Leisure,1.2333305644502996,1,3597,1,0,11519
MAA,BLR,51,Night,Leisure,1.084958397606919,0,4791,3,0,8582
HYD,BLR,49,Morning,Leisure,1.0861326801738516,0,6964,0,0,15028
BOM,BLR,43,Morning,Business,1.2413056959864903,0,5287,0,1,12634
BOM,HYD,72,Afternoon,Leisure,1.0050083049444059,0,8904,1,0,12331
HYD,BLR,87,Evening,Business,0.9463099842175303,0,4183,2,1,4406
BLR,HYD,5,Night,Business,1.2196772513753897,0,4632,3,1,13937
DEL,HYD,42,Evening,Leisure,1.1454523071228389,0,7622,2,0,18327
BLR,BLR,7,Morning,Leisure,1.2693853989789408,0,9377,0,0,33542
MAA,BOM,42,Evening,Leisure,1.2640731359863198,0,6704,2,0,17521
HYD,BLR,36,Morning,Leisure,0.9293956987361441,0,6623,0,0,11579
BLR,BLR,27,Evening,Leisure,0.9681917740848507,0,7336,2,0,16137
BOM,BLR,58,Afternoon,Business,0.853590972274467,0,8376,1,1,10680
MAA,BOM,46,Evening,Business,1.0963887334831406,0,5114,2,1,10648
MAA,DEL,66,Morning,Business,0.918725182053332,0,4541,0,1,6444
BLR,DEL,25,Night,Leisure,1.1716603879646028,1,6365,3,0,19026
BLR,HYD,73,Night,Leisure,0.7729304564385463,0,9389,3,0,10103
HYD,HYD,27,Night,Business,0.7698417106994475,0,4354,3,1,7498
DEL,BOM,1,Morning,Leisure,0.8226732288516381,0,9238,0,0,22444
BLR,MAA,87,Evening,Leisure,0.7505753130624481,0,5526,2,0,4426
BLR,DEL,74,Night,Leisure,1.072018964606941,0,5487,3,0,7509
BOM,HYD,42,Night,Business,0.7884116596100431,0,8865,3,1,13238
MAA,DEL,52,Night,Leisure,0.7959777504805925,0,6050,3,0,9149
DEL,BOM,25,Afternoon,Business,0.7085369342374995,1,8708,1,1,16868
BOM,BOM,54,Morning,Leisure,1.1692540087741659,0,3739,0,0,7377
HYD,MAA,67,Morning,Leisure,1.1873776332540886,1,3989,0,0,7534
HYD,MAA,6,Morning,Business,0.7972134498186638,0,7351,0,1,15279
BLR,BOM,58,Morning,Leisure,1.1437146605603348,0,4536,0,0,9103
BLR,HYD,70,Morning,Leisure,0.9601270738944158,0,4838,0,0,6842
HYD,DEL,53,Afternoon,Leisure,0.8437569297792348,0,8280,1,0,11477
BLR,BLR,66,Evening,Business,1.0728307648442974,0,6769,2,1,10560
DEL,MAA,58,Afternoon,Leisure,0.8070904446082509,1,6054,1,0,9032
BLR,BLR,82,Night,Leisure,1.1541301645918214,1,9210,3,0,16140
MAA,HYD,87,Afternoon,Leisure,0.728569136542331,0,7000,1,0,5512
BLR,MAA,2,Morning,Leisure,1.2754785597567486,0,7362,0,0,27235
BOM,BLR,76,Afternoon,Leisure,0.7431251522251746,0,5267,1,0,5224
DEL,HYD,22,Morning,Business,1.0476690515492137,0,8208,0,1,21811
BOM,DEL,37,Afternoon,Business,1.241316574073427,0,3661,1,1,10202
BOM,HYD,20,Morning,Leisure,0.7071426813087102,0,4155,0,0,6392
MAA,MAA,24,Night,Leisure,0.9991086765934343,1,6506,3,0,19816
DEL,BOM,84,Morning,Business,0.9100041785864079,0,8216,0,1,8994
DEL,DEL,65,Afternoon,Leisure,1.0481993141547454,1,7006,1,0,12909
DEL,BLR,65,Night,Leisure,0.8352744320425952,0,4756,3,0,6360
DEL,MAA,81,Afternoon,Leisure,0.7389395303390348,0,5658,1,0,5166
DEL,BOM,1,Night,Leisure,1.0755598221092242,0,5451,3,0,17254
MAA,HYD,3,Evening,Leisure,0.9501095436960414,0,8851,2,0,21754
BLR,BOM,46,Evening,Leisure,1.0734913232237377,1,4249,2,0,10595
BOM,MAA,55,Evening,Leisure,0.8263234881027057,1,4208,2,0,6420
DEL,MAA,75,Afternoon,Leisure,0.9032447577720891,0,5121,1,0,6431
BLR,BOM,88,Afternoon,Business,1.0370088336187662,1,7636,1,1,10773
BLR,HYD,86,Night,Business,1.0558676669948364,0,8155,3,1,9600
BOM,BOM,64,Night,Leisure,0.923388884664559,0,3965,3,0,5579
MAA,MAA,45,Night,Leisure,0.8680319233699338,0,7495,3,0,12919
HYD,MAA,26,Night,Leisure,0.8642203776931575,1,4600,3,0,10499
HYD,BLR,77,Morning,Leisure,0.8048196108525391,0,5213,0,0,5419
BLR,BLR,65,Evening,Business,0.8952429773977523,1,8085,2,1,13599
BOM,DEL,24,Morning,Business,0.8196642022079319,0,3616,0,1,6384
HYD,MAA,74,Morning,Business,1.080289243737967,1,5981,0,1,9497
BLR,BLR,35,Morning,Business,1.0414401989452537,0,9190,0,1,20967
MAA,BOM,24,Morning,Leisure,0.9295532942025521,0,3695,0,0,7859
HYD,HYD,28,Evening,Leisure,0.8954980119624367,0,8214,2,0,17759
BLR,BOM,80,Morning,Leisure,0.8425685201167855,0,4974,0,0,4839
BLR,HYD,16,Night,Business,1.0212749853756047,0,5972,3,1,13741
DEL,BLR,59,Afternoon,Leisure,1.251341658607413,1,8903,1,0,22306
MAA,DEL,81,Night,Leisure,1.1114218308333623,1,7629,3,0,12448
DEL,BOM,54,Afternoon,Business,1.1466488284213403,0,6554,1,1,13064
BOM,BOM,79,Night,Business,1.2006267181938446,0,4774,3,1,7249
DEL,BOM,16,Night,Business,0.9109809840027092,0,7209,3,1,16364
DEL,HYD,15,Afternoon,Business,0.7377254692686925,0,3838,1,1,7351
HYD,BLR,11,Evening,Business,1.0735352819929866,0,7011,2,1,17647
BLR,BOM,65,Morning,Leisure,0.8132033747368196,0,7775,0,0,9234
MAA,BOM,79,Night,Leisure,1.0414261899973998,0,8217,3,0,9836
DEL,DEL,68,Evening,Business,1.1437061398942387,0,6799,2,1,10300
MAA,DEL,43,Morning,Leisure,1.170182981288702,0,5156,0,0,11082
DEL,BLR,69,Evening,Leisure,0.8811034721485093,0,4142,2,0,4862
BOM,BLR,13,Evening,Leisure,1.007459939541589,0,5180,2,0,14509
DEL,MAA,10,Morning,Leisure,1.0725790577663155,0,4850,0,0,12947
HYD,DEL,75,Night,Business,1.1916884330203732,0,8773,3,1,12859
BLR,MAA,82,Evening,Leisure,1.1568331990629686,1,4118,2,0,7075
BOM,HYD,41,Night,Leisure,1.2927851925864222,0,4669,3,0,11757
DEL,MAA,50,Night,Leisure,0.7048508059180065,0,3751,3,0,4684
MAA,BOM,87,Night,Business,0.9624936645178799,0,3801,3,1,3834
BOM,MAA,71,Morning,Leisure,0.8536266918256767,0,6641,0,0,7692
BOM,BLR,59,Afternoon,Business,0.771936032286924,0,5066,1,1,6115
DEL,HYD,39,Night,Business,1.2469091969003108,0,6664,3,1,16067
BOM,BOM,3,Afternoon,Business,1.2987772396574118,0,7457,1,1,28564
MAA,MAA,76,Afternoon,Business,0.8083577247428342,1,5710,1,1,6610
BOM,HYD,7,Evening,Leisure,0.7230600356808181,0,6652,2,0,11977
MAA,HYD,49,Night,Business,0.8650326686083002,1,7159,3,1,13719
DEL,BOM,26,Night,Business,1.2009171508398375,1,4111,3,1,13085
BLR,MAA,33,Night,Business,0.8763340499195901,0,8667,3,1,15998
BOM,HYD,48,Afternoon,Business,0.7341408882985729,0,5443,1,1,7803
BLR,HYD,79,Morning,Business,0.7314953103718179,0,3573,0,1,3446
MAA,DEL,2,Afternoon,Leisure,0.9564536814216618,0,6373,1,0,17801
BOM,HYD,71,Night,Business,1.259095433836972,1,9323,3,1,18408
HYD,DEL,32,Night,Leisure,0.8715522649837791,0,8137,3,0,16788
BLR,MAA,4,Night,Leisure,0.9562946084206263,0,3656,3,0,9249
BOM,MAA,20,Afternoon,Business,0.7611602832295651,1,7058,1,1,14448
BLR,MAA,36,Night,Leisure,0.9961436759613886,1,8885,3,0,22089
BOM,BLR,32,Evening,Leisure,1.1179282385714224,0,3755,2,0,9475
DEL,MAA,28,Night,Leisure,0.8626902167063317,1,6610,3,0,14050
BLR,HYD,77,Morning,Business,0.8780267851172109,0,4551,0,1,5170
HYD,BOM,1,Evening,Business,1.2051850152437629,0,8532,2,1,30632
HYD,DEL,60,Night,Business,0.7062182334083063,0,5917,3,1,6367
MAA,BLR,56,Evening,Business,1.0818824251300583,0,5756,2,1,10865
BOM,MAA,35,Night,Business,0.9363307809649701,0,6134,3,1,11819
BLR,MAA,30,Morning,Business,0.8790283081368814,0,6396,0,1,12156
MAA,BOM,54,Night,Business,1.0945562993463263,0,5391,3,1,9704
BLR,BOM,36,Evening,Leisure,1.200801113073823,0,7183,2,0,18387
BOM,BLR,55,Morning,Leisure,1.0350352697972043,0,9177,0,0,15698
HYD,DEL,89,Afternoon,Business,0.7186567731658335,0,7911,1,1,6182
DEL,MAA,80,Morning,Leisure,0.9768407144953457,0,6964,0,0,8919
HYD,BLR,58,Morning,Business,0.9776559645363838,0,5991,0,1,10441
MAA,HYD,83,Morning,Business,1.0262790968827646,1,7239,0,1,9478
DEL,HYD,65,Evening,Business,1.1025753406261314,1,5275,2,1,9451
MAA,BLR,69,Morning,Leisure,0.7115910421206042,0,7436,0,0,7421
BOM,MAA,51,Night,Business,1.0012075746398503,0,5470,3,1,10194
DEL,BLR,22,Morning,Business,1.0529846616283545,1,7219,0,1,23583
MAA,MAA,88,Morning,Business,0.9060120318496312,1,7453,0,1,8904
BOM,BOM,53,Night,Business,1.1010191359542598,0,8817,3,1,17163
HYD,BLR,36,Night,Leisure,0.8369066302775027,0,9318,3,0,14683
BOM,MAA,68,Afternoon,Business,0.8904233998404709,0,5992,1,1,8183
BLR,BLR,36,Morning,Leisure,1.2776532084545957,0,8165,0,0,20297
BOM,BLR,52,Evening,Leisure,0.9088422225166841,0,8503,2,0,12392
BOM,MAA,53,Morning,Business,0.907900532419447,0,4148,0,1,7011
BLR,MAA,82,Morning,Business,1.057408381493869,0,5140,0,1,6388
MAA,DEL,50,Night,Leisure,1.282585197916036,1,7934,3,0,20347
MAA,BLR,80,Afternoon,Leisure,1.2898482675718004,0,4028,1,0,6093
BOM,HYD,41,Morning,Leisure,1.0477947782057897,0,5601,0,0,10656
BLR,BLR,18,Evening,Leisure,0.7006522118829595,1,8731,2,0,18406
BLR,BLR,22,Morning,Business,1.2403939304610399,0,3918,0,1,10970
HYD,MAA,66,Evening,Leisure,1.042142778746229,0,5852,2,0,9686
MAA,BLR,21,Night,Leisure,0.9195978449739615,0,7009,3,0,14903
DEL,BLR,44,Afternoon,Leisure,1.197517084609563,0,9275,1,0,21302
MAA,HYD,47,Morning,Leisure,0.939899475610123,1,3584,0,0,6862
MAA,MAA,39,Afternoon,Business,0.7204267037201587,0,5799,1,1,8060
HYD,BLR,29,Morning,Business,1.1926433338342113,0,5251,0,1,14394
DEL,BOM,54,Evening,Business,1.0275156406118573,1,7721,2,1,17148
HYD,DEL,85,Afternoon,Leisure,0.9028861229345178,0,6157,1,0,5800
DEL,HYD,17,Morning,Leisure,0.8505354258123107,0,7475,0,0,15652
BOM,BLR,80,Night,Business,1.0562784756492554,0,9024,3,1,12164
DEL,BOM,60,Evening,Business,0.82482972893506,0,5851,2,1,7536
HYD,BLR,31,Afternoon,Leisure,0.894310531934202,1,6599,1,0,14307
MAA,BLR,73,Morning,Business,1.0819181856483902,0,4789,0,1,6848
DEL,MAA,78,Afternoon,Leisure,1.2289266702435593,0,6623,1,0,10295
DEL,MAA,49,Morning,Leisure,1.0197341970349592,0,6202,0,0,10376
BLR,MAA,2,Evening,Leisure,1.1554638389794556,0,4143,2,0,12812
MAA,BOM,48,Night,Leisure,1.1578363622578252,0,6405,3,0,13938
BOM,BLR,14,Evening,Leisure,1.0986123715956322,1,7567,2,0,27411
HYD,DEL,59,Afternoon,Leisure,0.8475030026083106,0,7563,1,0,10193
BOM,HYD,58,Afternoon,Business,1.2200731588901452,0,8169,1,1,15243
MAA,MAA,58,Morning,Business,0.9617653933837399,0,6422,0,1,10198
DEL,MAA,51,Evening,Business,0.7265264463614203,0,5521,2,1,6833
DEL,BLR,84,Morning,Leisure,0.8467676020417151,0,9263,0,0,8283
MAA,BLR,2,Evening,Business,1.1593290124595894,0,7124,2,1,23207
DEL,BOM,41,Afternoon,Leisure,0.7414800014904935,0,6370,1,0,10129
DEL,BOM,83,Morning,Leisure,0.7884186412929467,1,8903,0,0,10246
DEL,MAA,82,Morning,Leisure,1.1165360896250227,0,6618,0,0,8026
HYD,BLR,16,Evening,Leisure,1.2355604738365242,0,3636,2,0,11733
HYD,DEL,4,Night,Business,1.0802392030345822,0,7725,3,1,21471
BLR,HYD,12,Evening,Business,0.8333746322977327,0,4718,2,1,9644
BOM,BLR,29,Night,Business,0.7320482579497292,0,4517,3,1,7957
MAA,BLR,7,Evening,Leisure,1.0690759495301871,0,7200,2,0,22158
MAA,BOM,14,Afternoon,Business,0.7284391467586984,1,8027,1,1,16510
MAA,HYD,12,Morning,Business,1.0676332311650543,0,6640,0,1,16566
BLR,MAA,5,Evening,Business,0.835347966496657,1,7029,2,1,18237
HYD,BLR,81,Afternoon,Leisure,1.2427936374452977,0,6087,1,0,9072
BLR,MAA,32,Evening,Business,0.9850556010924172,0,5882,2,1,13458
MAA,BLR,74,Morning,Leisure,0.8343630599858174,0,6105,0,0,6211
BOM,MAA,43,Evening,Business,1.211887189935155,0,8504,2,1,19653
DEL,HYD,81,Night,Leisure,0.852421239068505,0,6587,3,0,6323
HYD,BOM,69,Morning,Business,0.8839594459149253,0,7027,0,1,7964
HYD,HYD,45,Night,Business,1.2005667394332735,0,6057,3,1,14613
BLR,DEL,9,Afternoon,Business,0.8852752178803576,0,3708,1,1,9139
HYD,BOM,49,Afternoon,Leisure,0.9460982615383824,0,7310,1,0,11885
MAA,HYD,33,Evening,Business,0.9085994024553199,0,7653,2,1,13842
MAA,DEL,18,Night,Business,0.7698401906982255,0,5507,3,1,9609
BLR,BLR,9,Night,Leisure,0.7233374873480957,0,6363,3,0,11971
MAA,BLR,62,Morning,Leisure,1.134724404436589,0,6876,0,0,11554
BOM,MAA,57,Night,Leisure,1.0870822743614323,0,4868,3,0,8804
BLR,BOM,29,Night,Leisure,0.8694196405312343,0,7300,3,0,13765
BOM,BLR,78,Morning,Business,0.877359474990927,1,4537,0,1,5580
DEL,BOM,25,Morning,Business,1.2670034698052088,1,8978,0,1,32972
BOM,BLR,15,Night,Leisure,1.2926026763400953,0,7972,3,0,23960
DEL,MAA,6,Evening,Business,0.9840609419402161,1,5790,2,1,19419
DEL,HYD,42,Morning,Leisure,1.1814710472888963,0,4492,0,0,10529
BOM,MAA,29,Morning,Business,1.1420115255216192,1,6438,0,1,20887
BLR,DEL,79,Night,Leisure,0.8783906257072281,0,8010,3,0,7733
MAA,BLR,4,Night,Business,0.735137626312287,0,3893,3,1,8172
MAA,DEL,82,Morning,Leisure,0.785533754280964,0,7186,0,0,5960
DEL,DEL,57,Night,Leisure,1.2029764702004582,0,8324,3,0,18118
DEL,BOM,49,Morning,Business,1.1387282919977686,0,3857,0,1,8317
BLR,BLR,44,Evening,Business,1.0986009066773668,1,7504,2,1,18310
HYD,DEL,80,Evening,Business,0.7783892990179889,0,9195,2,1,8279
BOM,HYD,75,Morning,Leisure,1.0839584124703148,0,4681,0,0,7073
DEL,DEL,14,Morning,Business,1.1632913988958693,0,5565,0,1,17628
MAA,HYD,3,Afternoon,Leisure,1.2163610499161743,1,7402,1,0,31921
BLR,BOM,62,Afternoon,Business,0.7079387675161709,1,9187,1,1,12926
BOM,DEL,64,Night,Business,1.1106850611270866,0,6918,3,1,12424
BLR,MAA,45,Night,Leisure,0.7114585933619226,1,6629,3,0,10909
BOM,BOM,82,Morning,Leisure,1.124123707326063,1,3654,0,0,5178
BOM,HYD,58,Morning,Business,1.0813728188392029,0,9186,0,1,14944
DEL,BOM,20,Afternoon,Leisure,0.7890087177513835,1,7058,1,0,16517
BLR,DEL,58,Afternoon,Leisure,1.1596730508070783,0,5054,1,0,9422
BLR,BLR,89,Morning,Business,0.7410085709138147,0,3986,0,1,3053
MAA,BLR,57,Evening,Leisure,1.19583926424678,0,4882,2,0,9169
MAA,HYD,77,Evening,Business,0.8571575469089374,0,5915,2,1,6579
DEL,HYD,68,Night,Business,1.1133111173803991,0,4570,3,1,6949
DEL,BLR,78,Morning,Leisure,1.2542136046131223,0,5754,0,0,8878
HYD,HYD,52,Morning,Business,0.9038962148040693,1,5006,0,1,9515
MAA,BOM,37,Night,Leisure,1.0017364467642516,1,5375,3,0,12452
BOM,MAA,8,Afternoon,Business,0.9778708203702702,0,8519,1,1,23647
BLR,MAA,44,Afternoon,Leisure,0.7945668094377208,0,5690,1,0,8725
DEL,BOM,5,Evening,Leisure,1.054187206294457,0,4570,2,0,13961
BLR,MAA,69,Morning,Leisure,1.1458011511125687,0,3690,0,0,5718
BLR,DEL,31,Afternoon,Leisure,1.2501248973542916,1,3639,1,0,11120
HYD,BOM,45,Evening,Leisure,1.2104815609897077,0,8210,2,0,17062
MAA,HYD,9,Evening,Business,1.006011627836819,1,7510,2,1,21823
DEL,BOM,32,Evening,Business,1.131410292707161,1,6911,2,1,18838
BLR,BLR,33,Afternoon,Leisure,1.1804700480243357,0,6472,1,0,14972
DEL,HYD,67,Afternoon,Business,0.9960932282430093,0,5014,1,1,7870
BOM,BLR,30,Morning,Leisure,0.7692565364225606,0,6620,0,0,12125
HYD,HYD,76,Morning,Leisure,0.9627584583084225,0,7470,0,0,10010
BOM,MAA,29,Evening,Business,1.205486822920939,0,8219,2,1,24018
DEL,BOM,3,Evening,Business,1.057984843236241,1,7024,2,1,24394
DEL,DEL,57,Afternoon,Leisure,1.1346750262056036,0,8935,1,0,16930
MAA,HYD,30,Afternoon,Leisure,0.8111608132915524,0,4845,1,0,8007
BLR,HYD,9,Morning,Leisure,1.2786026609266035,0,7682,0,0,23866
BLR,BLR,26,Morning,Leisure,0.9424483176959857,0,5417,0,0,12274
BOM,MAA,2,Night,Leisure,1.0921813136306373,0,7877,3,0,25433
HYD,BLR,62,Morning,Leisure,0.7113233527543631,1,7410,0,0,10428
BLR,BLR,3,Afternoon,Business,0.7763915573531748,0,8693,1,1,19730
MAA,MAA,46,Evening,Leisure,1.1692205619309515,0,3952,2,0,8298
